"Occ";"Fréq";"CoFréq";"Indice";"DistMoy"
"révélation";5;4;11.8584;3.0
"apprit";5;3;8.415;0.0
"lisons";21;3;6.2949;7.666667
"Jongleur";2;2;6.2741;4.0
"vie";255;5;5.8299;4.6
"Pères";114;4;5.7601;4.0
"lui";548;5;4.2347;4.8
"Acteur";25;2;3.8018;6.5
"certain";56;2;3.0979;5.5
"Saint";124;2;2.4173;0.0
"contraire";132;2;2.3645;9.5
"saint";160;2;2.2026;0.5
"nous";1088;4;2.0599;8.25
"un";1739;5;2.0236;4.8
